"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Or6d12",0.705634481367351,-2.11865245992865,1.97832145262229,-1.07093438082085,0.284198935575833,NA
"Tmem72",0.193864945826106,-0.322978623502926,3.85607864391069,-0.0837583082007304,0.933248596725335,NA
"Zfp239",5.30345451748943,0.0895646306876506,0.767890029114437,0.116637314318224,0.907147466972096,NA
"Gm38883",0.733572091298606,-1.89486454061154,1.85277202706545,-1.02271866853083,0.306440882061385,NA
"Gm38882",6.09837989723904,-0.658013466129759,0.722465071977464,-0.910789312386696,0.362406394811311,NA
"4933440N22Rik",3.91684868879168,-0.458228569149802,0.89514386703001,-0.511904941794612,0.608717539393589,NA
"Gm43863",0.490266924143038,1.53955064076479,2.518683758881,0.611252061850266,0.541032721902636,NA
"Fxyd4",0.0973898305267755,0,4.40735632396697,0,1,NA
"Gm4875",0.215165755734015,2.50127602628259,4.26648296296256,0.586261810487989,0.557699590357419,NA
"Csgalnact2",23.0356525045903,0.558906068626518,0.347324592320804,1.60917505118753,0.107578070115394,NA
"Zfp248",5.94864169192581,-0.0419909133046117,0.633495812329047,-0.0662844370671246,0.947151373395139,NA
"Zfp9",10.7106139048943,6.47264254227111e-05,0.496369924336481,0.000130399571467255,0.999895956195486,NA
"Ankrd26",28.8124773811334,-0.0868880894215403,0.343869456137987,-0.252677543383423,0.800517402665995,NA
"ENSMUSG00000127782",0.348357978884723,0.577745446893847,3.30619120170214,0.174746532080904,0.861278802956652,NA
"Cacna1c",4.31525625866531,0.263489004363505,0.862746389196411,0.305407252540259,0.760055998769059,NA
"ENSMUSG00000125844",1.3910407868842,0.348197752247335,1.4631193480329,0.237983150667424,0.811894162636317,NA
"Dcp1b",3.38737962402546,-0.851444421386885,0.990753152753776,-0.859391079423077,0.390124789629966,NA
"Gm56986",0.56502737120416,-0.363347647829617,2.02246069981366,-0.179656221682377,0.857422464169153,NA
"Wnt5b",1.7659748239599,0.737990717593699,1.23349602277058,0.598291931202247,0.549645159548679,NA
"Fbxl14",19.8751254924713,0.0876418365031762,0.381617427177512,0.229658894645839,0.818356838469987,NA
"ENSMUSG00000125548",0.567585235600889,-2.48966069908591,2.67367044169781,-0.931177104050622,0.35176195941835,NA
"Erc1",32.5403685236141,-0.0682426016421986,0.307043432633793,-0.222257161004289,0.824113698628196,NA
"Rad52",7.04910183998311,0.681284725424835,0.649618513730781,1.04874585779921,0.294295102208972,NA
"ENSMUSG00000123375",0.427093222416891,0.577757836899692,2.5647813137529,0.225265925715238,0.82177240578382,NA
"Ninj2",0.297319988582792,-0.301732417006197,3.38679161762191,-0.0890909306129862,0.929009645055886,NA
"Ccdc77",15.1173139252786,-0.665769879765623,0.449592151133162,-1.48083074423697,0.138651681707757,NA
"Kdm5a",33.88761698414,0.177726251325602,0.277320146764064,0.640870320456042,0.521606940333416,NA
"Il17ra",11.306986129868,0.479211552272546,0.47807320146606,1.00238112239505,0.316159555951448,NA
"Hdhd5",4.74709207497577,0.951764651107406,0.728491560130755,1.30648686024115,0.191387044560796,NA
"Gm20692",0.148706539820258,2.50127880070836,4.40735632396697,0.567523616619456,0.570358485971022,NA
"Bcl2l13",17.7968778977517,-0.064733178854927,0.41474227249359,-0.156080494196375,0.875969573298564,NA
"Bid",29.2513009569465,-0.0245530406234877,0.312340238041418,-0.0786099183936457,0.937342898217882,NA
"Gm44260",0.217800059637294,0.577745112187009,3.76895068363468,0.153290706268899,0.87816902938125,NA
"Mical3",11.155407771667,-0.29184134021778,0.537489659706002,-0.542971078508585,0.587149715516519,NA
"Gm43915",0.343619364556721,0.0585198823152839,2.5722958519237,0.0227500589683413,0.981849644870622,NA
"Pex26",2.23213493755608,-1.94453252073211,1.48136810833584,-1.31265990525244,0.189297573829682,NA
"Gm44148",0.316920458433707,1.5395463468619,3.0049253873049,0.512340956406477,0.608412405876962,NA
"Phc1",12.2139394272744,0.637106525920039,0.451938544253671,1.40971938335588,0.158622558943481,NA
"1700063H04Rik",0.632796743665967,-0.680023454524769,2.05492184275615,-0.330924242652797,0.740701709708032,NA
"ENSMUSG00000132604",8.33704741568508,0.677563873254084,0.524650419094625,1.29145779474138,0.196544981018971,NA
"Aicda",1.31763848606908,-1.0008319000675,1.61354911245298,-0.620267392137819,0.535081759125675,NA
"Gm16556",0.800149243310382,-1.33412486987699,2.05493639090188,-0.649229278231558,0.516190189941809,NA
"Apobec1",8.52521211684338,-0.274038528382487,0.620193589014001,-0.441859660010612,0.658590763477138,NA
"Gm10420",1.27249166180944,-0.620294930601844,1.55050974907659,-0.40005871035075,0.689113274748913,NA
"ENSMUSG00000142107",0.935677487652382,-1.32388537455759,1.79865957313617,-0.736039990185161,0.461706361223159,NA
"Nanog",0.137256861045323,0,4.40735632395613,0,1,NA
"Slc2a3",2.91268336842529,0.837056808173635,1.00363059112045,0.834028790652094,0.404264760207723,NA
"Gm26826",1.67355844751566,1.25071004087906,1.31431816506536,0.951603709149731,0.341297999723546,NA
"Foxj2",13.1125379639326,0.266795128933706,0.47089068965177,0.566575502121319,0.571002622879387,NA
"C3ar1",0.492127475021255,2.40934473346724,2.4283437486419,0.992176142613546,0.32111160828435,NA
"Necap1",21.7677020652608,0.0519387977285025,0.370548477998204,0.140167348707216,0.88852776914148,NA
"ENSMUSG00000121841",0.0472432935715138,0.57775080393458,4.40735632396697,0.131087836214377,0.895705823421424,NA
"Gm5883",0.301007321154951,0,3.38596968674699,0,1,NA
"Pex5",17.7935950983471,-0.235737880468806,0.421716872850038,-0.558995609721868,0.576164716434227,NA
"Clstn3",0.45808656488202,-1.66398671133995,2.98277894162072,-0.557864576593734,0.576936862157479,NA
"Gm44096",0.312448615332851,0.577753651850154,3.02004842121381,0.191306088932821,0.84828579091547,NA
"C1rl",3.66333134040442,-0.112329995749817,0.927692693393129,-0.121085351377468,0.903623431707579,NA
"C1ra",15.6348386548132,-0.412657509711477,0.424316369284398,-0.972523191616239,0.330790333063319,NA
"C1s1",6.14720184889041,0.474463920602777,0.719154768582819,0.6597521720363,0.509412880394626,NA
"Ptpn6",6.41773413822315,0.208649272177412,0.703898204056533,0.296419668319901,0.766909606741572,NA
"Grcc10",17.2903352238934,0.394588683155656,0.433778683004654,0.909654389705043,0.363004805048906,NA
"Atn1",36.6932267141491,0.150026565193473,0.274073937977723,0.547394496173028,0.584107735687014,NA
"Eno2",3.03862320013599,1.04259620914673,0.971439511475893,1.0732487168066,0.283159537937589,NA
"ENSMUSG00000139218",0.57651913086729,-0.358057502813334,2.1611478909327,-0.16567931529147,0.868409325069905,NA
"Spsb2",27.4723512224096,-0.0378025273517815,0.316280307961661,-0.119522228858977,0.904861630183453,NA
"Gpr162",0.802802837344636,-0.0714363620911789,1.70022785070915,-0.0420157581005296,0.966486136062133,NA
"Lag3",0.966076225553731,-1.36372742661867,1.71392722886607,-0.795674054096744,0.426221511294015,NA
"A230083G16Rik",0.929558649020753,1.52570039210636,1.69919355351403,0.897896763409395,0.369240590353724,NA
"ENSMUSG00000126746",0.59995773367205,-1.31985763338127,2.16757839242842,-0.608908834850757,0.542584867866091,NA
"Zfp384",8.20710980282556,-0.257208815362894,0.615417578297801,-0.417941938015996,0.675989569050818,NA
"4930557K07Rik",0.239252949218173,0.60805750634338,4.11610606950627,0.147726393847843,0.88255870089218,NA
"Ing4",1.89737973032243,0.38383548650627,1.22590252508402,0.313104409732711,0.754201338945406,NA
"Acrbp",1.06080715080526,-1.16467947329031,1.73566555761883,-0.671027588338006,0.502202954620944,NA
"Iffo1",2.58658812329869,0.17192261770383,1.00914422672511,0.170364763678782,0.864723281521608,NA
"Ncapd2",33.4363284597302,0.477487326280277,0.317935843847291,1.50183546624463,0.133139606358818,NA
"Scarna10",0.303876827700802,2.5013081760079,3.34918736423945,0.746840323929118,0.455159951656806,NA
"Vamp1",1.60142165932612,1.23433913451941,1.31333801615988,0.939848781754254,0.347295132468504,NA
"Tapbpl",16.5760601839163,-0.323266533296432,0.432516934504879,-0.747407806509332,0.454817434581887,NA
"Cd27",1.4728662946639,1.22968771445699,1.38587230562059,0.88730232177224,0.374916155903425,NA
"4930417O13Rik",0.454974246186777,-1.64906158684623,2.9453182715835,-0.559892492012292,0.575552770198267,NA
"Scnn1a",0.17002281308947,-0.354297285268988,4.36490391895234,-0.0811695496275727,0.935307115464819,NA
"Plekhg6",0.0707976451315665,0,4.40735632396697,0,1,NA
"ENSMUSG00000123510",0.281126843637128,3.39973980956584,3.8294497932817,0.88778806175505,0.374654765816492,NA
"ENSMUSG00000123554",0.558286992280092,1.5216043128265,2.13102429492509,0.714024854831602,0.475211810432404,NA
"Gm32673",0.47579953376274,1.53955396785258,2.50014453493915,0.615785986105019,0.538035777723037,NA
"ENSMUSG00000141661",1.48731427039918,-0.468509780785343,1.43365267806166,-0.326794479551896,0.743823335079806,NA
"Gm28809",2.27633787250699,0.851338046972982,1.12029867303462,0.759920606410175,0.447302043413327,NA
"ENSMUSG00000141733",2.12731946593434,0.41143578169335,1.0875187989875,0.378325213390707,0.705189017348682,NA
"Gm26728",0.972043904976758,1.54329530261981,1.94094169538217,0.795127079958957,0.426539583726823,NA
"1700018A23Rik",1.51685721010648,-1.16704991072283,1.57062822242693,-0.743046568283043,0.457453487069948,NA
"Dyrk4",0.255938473452518,0.577745329157092,3.57519822223402,0.161598124983425,0.871622333952166,NA
"D6Wsu163e",5.66824595113952,-0.141063291887764,0.721926612742964,-0.195398381771512,0.845081083354973,NA
"Gm43125",0.21543954705721,0.577745332303525,3.75719930005979,0.153770211842191,0.877790921953946,NA
"Tigar",5.07085122922346,0.768901751055998,0.747268569030808,1.02894967475114,0.303503323867346,NA
"9330179D12Rik",0.376011072335526,0.665569648357901,2.85750932787531,0.232919501562146,0.815823914815561,NA
"Gm4968",1.73907445203221,-0.355209877749179,1.62965330931921,-0.217966530499403,0.827455189239075,NA
"ENSMUSG00000131572",0.187911748535898,1.53952881452686,4.40735632396697,0.349308905693643,0.726857413273732,NA
"Parp11",7.21004276976156,-0.160656402615463,0.636026506753162,-0.252593879201032,0.800582060366142,NA
"Gm43633",0.956640843473051,1.14127523344312,1.56832514487028,0.727703204387194,0.466795288367983,NA
"Cracr2a",0.217168163760533,0.577745522804851,3.7469992335811,0.154188855345104,0.877460829254893,NA
"Tspan9",25.623362147234,0.0749626017644646,0.324888450127211,0.230733353971533,0.817521959861542,NA
"Tead4",14.5486619999909,0.0147147857007276,0.441340853924343,0.0333410912900669,0.973402585850623,NA
"Rpl18-ps2",4.59826027110639,0.128872994128456,0.751496080410046,0.171488577902014,0.863839610922416,NA
"Tulp3",22.4541289723238,0.442046001177022,0.425867239569545,1.03799015304354,0.299274639463214,NA
"Gm44190",1.10036287617631,-1.36683988358511,1.74773559402607,-0.78206330995209,0.434177367799265,NA
"Gm26770",0.245989399419094,0.577748613573224,3.59883557026117,0.1605376523305,0.872457563968887,NA
"Rhno1",9.837443519885,-0.3221122242348,0.548696684350926,-0.58704970053872,0.557170327769993,NA
"Foxm1",28.8888768655857,0.119368931517573,0.315678588220138,0.378134393563403,0.705330759479172,NA
"Gm15862",18.5299688114243,-0.511103184144948,0.467847930983734,-1.09245579663089,0.274632809543864,NA
"Tex52",0.215438903626757,-0.903321439689133,3.24490809844324,-0.278381209046416,0.780719742644861,NA
"Gm43965",0.831785494759202,0.0620689089136124,1.90454424324741,0.0325899013024658,0.974001623147349,NA
"Nrip2",8.28611130903093,-0.701325282658199,0.824742484311836,-0.850356682235649,0.395126811766203,NA
"Itfg2",26.2585081943829,0.128619611237412,0.332159325561576,0.387222640881623,0.698591390067943,NA
"Gm10069",9.59837568464718,0.442104012961844,0.520436135945118,0.849487540212745,0.395610060445694,NA
"Gm8724",0.538150891418667,0.635004542084546,2.28180771912577,0.278290119172633,0.780789660420591,NA
"ENSMUSG00000141228",0.19831912379921,1.5395290355514,4.39727015932833,0.350110177398461,0.72625601323274,NA
"ENSMUSG00000128635",5.41300328649415,0.623890756611343,0.760206252932498,0.820686168003331,0.411825051569907,NA
"Gm44066",1.56613094581876,-0.933341085036177,1.64064089995289,-0.568888100414281,0.569432081336244,NA
"Gm44067",0.69975681914859,0.991984549610731,2.04171689547459,0.485858030469081,0.627067826858343,NA
"2310001H17Rik",4.26721142253416,-0.220969959517033,0.813660498231343,-0.27157513483493,0.785948720632448,NA
"Clec2d",6.89438408708034,-0.251423285884287,0.640432560924288,-0.392583546222926,0.694627094056846,NA
"Gm47861",0.353722805883682,-1.30098465661297,2.78265962769663,-0.467532803388488,0.640118728386607,NA
"ENSMUSG00000142037",0.506714014398104,3.37131729786279,2.41401656534098,1.39655930546052,0.162546134906092,NA
"Clec9a",0.628179949439677,-1.32964992436249,2.27033348336644,-0.585662826234183,0.558102119713503,NA
"Clec1a",6.31423664034724,-0.747911675287657,0.724510092471763,-1.03229987140145,0.301931661313282,NA
"1700101I11Rik",0.26293397425435,-0.302433552321466,3.12053737919538,-0.0969171381627375,0.922792198591784,NA
"Gabarapl1",29.6329170756701,0.165764672612472,0.304282892736511,0.54477158121411,0.585910626497833,NA
"Klre1",0.144252361847155,0.577741462494567,4.40735632396697,0.131085716703421,0.895707500078804,NA
"Klra6",1.25748611004056,1.23777330841801,1.48481401337125,0.833621785133659,0.404494145498917,NA
"ENSMUSG00000121360",0.311823203928757,2.50130927726804,3.32098972336249,0.753181878182832,0.451340627528238,NA
"Klra2",0.887426237138797,-2.31449071366133,1.78586320767131,-1.2960067174906,0.194973170582085,NA
"Gm45769",0.632772235916842,-2.48960006222608,2.33800333105136,-1.06484025457164,0.286948225311161,NA
"Etv6",11.2158766230961,-0.286007463880199,0.599717334412459,-0.476903780279086,0.633430639977119,NA
"Gm43982",0.475505179773899,2.46199219393351,2.45246187947501,1.00388601940697,0.315433556026364,NA
"Gm43984",1.50758338812837,-0.550628023858572,1.27961006965814,-0.430309230065435,0.666970713788123,NA
"Gm17088",0.308116670587708,2.50130876983922,3.33401200920092,0.750239880041322,0.45311024403114,NA
"Lrp6",27.8992981399924,-0.0530413036588072,0.331854836071886,-0.159832848261755,0.873012747539819,NA
"ENSMUSG00000139135",0.640341900179983,1.53955090114488,2.39670386872461,0.642361754088599,0.520638326386377,NA
"Borcs5",13.8647907399262,0.125685589915402,0.447801851790299,0.280672331775571,0.778961732077604,NA
"Dusp16",11.2486516120546,0.0894645795951921,0.511505817373897,0.174904324753351,0.861154811997514,NA
"Gm36328",0.433145449051591,2.5013231113116,2.77609044223102,0.901023638589167,0.367575751384262,NA
"Crebl2",3.05606836471153,0.196468011779461,1.03278193587479,0.190231843678644,0.84912745905806,NA
"Gpr19",9.23294911635984,0.301386661851776,0.622636606110691,0.484049056695193,0.62835105422154,NA
"2810454H06Rik",13.3472880089871,0.549864356341961,0.455167237155887,1.20804906736651,0.227028389179678,NA
"Cdkn1b",12.142207901054,0.136344489821434,0.460487890859036,0.296087025365825,0.767163622250814,NA
"ENSMUSG00000125983",0.835205088259017,0.65314649747597,2.06557694855096,0.316205357507579,0.751846641520874,NA
"Apold1",0.221506592978343,0.577745992141783,3.72175011177166,0.155235030507397,0.876636032663557,NA
"Gprc5a",18.3427520534175,-0.382338610235031,0.41214027039042,-0.92769049205709,0.353568141869917,NA
"Hebp1",33.1923248840418,0.0243410570697917,0.337282629212073,0.0721681312988305,0.942468106560618,NA
"Gm19434",0.307583361041851,2.50130869593977,3.33590427039546,0.74981429117666,0.453366560299001,NA
"Fam234b",9.07792176949982,0.153584865818705,0.51430844908021,0.298624037954999,0.76522692225883,NA
"Gsg1",0.477748109907466,0.655542065875412,2.32645239887694,0.281777553751741,0.778114083324739,NA
"ENSMUSG00000128111",1.66570158095139,-2.76784341026469,1.52549599799081,-1.81438916516998,0.06961783265226,NA
"Pbp2",20.6067838638671,-0.648120511000528,0.385378581083057,-1.68177616197316,0.0926122528556862,NA
"Gm44274",1.47465718307995,-0.619426312354172,1.45211270699771,-0.426569032396153,0.66969325738615,NA
"Gm36582",9.8070084774248,-0.685552550724395,0.595640057943901,-1.15095105102713,0.249752373664748,NA
"ENSMUSG00000126477",1.61307733722883,-2.6368576273988,1.56692423269451,-1.68282395050105,0.0924091771082311,NA
"ENSMUSG00000126438",0.101096363867825,0,4.40735632396697,0,1,NA
"Atf7ip",30.4979893281107,0.268493609096593,0.314468809889832,0.853800442691454,0.393215569171336,NA
"ENSMUSG00000126519",0.217808194034195,-0.92427058830356,3.68117792741264,-0.251080117975497,0.801752167196423,NA
"H4c16",8.48812536478353,0.118947320762303,0.661630485644208,0.179779081138452,0.857326006861939,NA
"ENSMUSG00000125305",1.28839038123572,-0.480959597119811,1.66095634654961,-0.289567873423606,0.772146847730693,NA
"Gm43969",0.19831912379921,1.5395290355514,4.39727015932833,0.350110177398461,0.72625601323274,NA
"ENSMUSG00000143482",0,NA,NA,NA,NA,NA
"BC049715",5.38962141287245,-0.36070969561756,0.730363551580184,-0.493876912172224,0.621393110876016,NA
"Mgp",3.12148633853405,-1.97838304597576,2.19800099567535,-0.90008287069401,0.368076150999498,NA
"ENSMUSG00000143442",0.614438307235714,0.981413324606564,2.45500236475897,0.39976064328676,0.689332821078192,NA
"Erp27",0.77609769694909,1.53749944562492,1.92381227504643,0.799194113462976,0.424177864705964,NA
"Pde6h",4.9395681853163,-0.495346738209629,0.824739399468827,-0.600610009087303,0.548099769842465,NA
